"dispenser_id","11-06 15","11-04 07","11-10 12","11-08 16","11-04 18","11-06 21","11-07 06","11-08 07","11-10 10","11-11 13","11-11 09","11-09 15","11-10 21","11-05 23","11-06 10","11-07 00","11-04 11","11-09 18","11-10 15","11-06 05","11-08 09","11-04 16","11-09 03","11-05 16","11-05 04","11-11 05","11-06 14","11-07 18","11-12 00","11-09 07","11-06 09","11-10 11","11-07 23","11-09 19","11-05 12","11-10 01","11-11 12","11-09 12","11-10 22","11-10 07","11-05 08","11-04 02","11-08 02","11-07 01","11-10 20","11-08 22","11-07 20","11-08 11","11-10 04","11-04 22","11-11 16","11-09 22","11-07 10","11-05 19","11-04 06","11-10 19","11-08 17","11-04 12","11-07 05","11-06 00","11-05 18","11-04 09","11-09 00","11-10 13","11-11 08","11-05 00","11-06 13","11-04 17","11-08 13","11-10 06","11-05 03","11-05 10","11-10 16","11-09 16","11-09 04","11-05 17","11-09 09","11-05 07","11-11 04","11-06 04","11-08 08","11-09 21","11-07 15","11-10 02","11-12 01","11-08 21","11-06 08","11-05 13","11-05 20","11-06 18","11-08 10","11-07 11","11-10 23","11-04 03","11-08 03","11-04 23","11-11 17","11-09 11","11-10 03","11-11 03","11-11 18","11-09 20","11-10 05","11-06 03","11-03 14","11-04 14","11-07 22","11-08 18","11-11 07","11-10 00","11-10 09","11-11 11","11-06 12","11-09 17","11-11 21","11-11 14","11-06 17","11-05 11","11-04 00","11-07 13","11-10 17","11-05 01","11-06 01","11-04 05","11-06 23","11-07 09","11-08 14","11-08 05","11-05 06","11-06 02","11-11 20","11-11 10","11-07 17","11-11 22","11-08 04","11-07 03","11-10 18","11-09 05","11-05 14","11-05 21","11-07 14","11-08 20","11-07 08","11-11 19","11-04 20","11-09 10","11-11 00","11-07 04","11-04 13","11-08 00","11-06 07","11-09 01","11-10 14","11-08 06","11-06 16","11-11 06","11-09 14","11-04 04","11-06 20","11-08 15","11-05 05","11-06 22","11-07 19","11-07 12","11-06 11","11-06 06","11-07 21","11-08 19","11-04 19","11-04 10","11-07 07","11-04 15","11-11 15","11-05 15","11-05 22","11-09 13","11-11 01","11-09 06","11-08 23","11-07 16","11-09 08","11-09 23","11-10 08","11-04 01","11-08 01","11-11 23","11-07 02","11-05 02","11-09 02","11-05 09","11-08 12","11-11 02","11-04 08","11-06 19","11-04 21"
"19371","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19372","","","","","","","","","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","1","","","","","","","","",""
"19374","","","","1","","1","","","","","","","","","","","1","","","","","","","","","","","","","","","","1","","","","","","","","","","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","1","3","1","","","","","1","","","","","","","","","1","","","","","","","","","","1","","","","1","","","","","","1","","","","","","","1","2","","","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","2","","","","","","","","2","","","",""
"19377","1","","2","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","1","","","","1","","","","","","","1","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","",""
"19378","","","","","","","","","2","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","29","","","","12","","","","","3","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19380","","","","","1","2","2","2","","","","","","1","","","2","1","","3","3","1","","","","","","","","","","","1","","3","","","","","","4","","","2","","","2","2","1","2","","","1","","","","","","3","2","","2","","","","1","4","","2","","2","","","","","","","2","","1","","","","","","","","2","","","","","","","","","1","","","","1","","","4","","","","","","","","","3","","","","","2","","3","","","","","2","2","6","1","2","","","","1","","1","","","","","5","","1","2","","","","","2","2","5","","","1","","1","","","","","","","7","1","","","1","2","","","2","2","2","","","3","","","","","1","","","","","1","","","","","","1","","1","",""
"19381","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19382","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19385","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19388","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"19392","","","","","","","","","","","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","","","","","","","","","1","","","","","","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","2","","","","","","","","","","","","","","",""
"19394","","","1","","","5","2","","","","","1","1","3","","","","2","1","","4","","","","","","2","","","","2","3","","","1","","","","","1","","","","","1","","","1","","","2","","1","","","1","","","","4","","","","1","","","4","1","","","","","1","","","","","","","","","","","","","","","","","1","3","","","","","","1","","","","1","1","","","","","","","","","1","","2","","1","2","3","","","4","1","","1","1","","3","4","","","","1","1","","2","","","","","","","2","","","1","","3","","","1","","","","1","","","","3","","","","","","","1","2","","","","","1","","3","","1","","1","","2","","1","","","","","","1","","","","1","","","1","1",""
"19395","","","","1","","","","","","1","","","","","","","2","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","",""
"19396","","22","2","","7","1","","","7","8","1","3","17","2","4","3","1","11","2","19","10","2","","23","","1","3","1","","","2","1","","4","1","","3","7","","","3","","","1","20","","2","6","","","46","10","8","11","","10","","9","","2","9","","","2","","1","6","30","1","","3","7","7","2","","12","33","15","","1","","11","10","","","","3","","4","1","14","2","","","4","2","36","33","2","","13","2","","","","29","","","","1","4","7","27","17","","7","1","","","8","3","","","","8","2","","","23","4","11","24","2","","","1","1","","1","","1","","","9","","4","","","77","","1","1","10","1","2","1","3","","2","","1","4","1","","5","","","","14","1","","2","1","","4","3","","","2","","7","4","","","","","","26","2","14","2","","","","55"
"19397","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"19398","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","",""
"19403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19407","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
